repayment_id,loan_id,installment_no,due_date,paid_amount,missed_flag,days_past_due
R407198,L201293,6,2026-03-07,4099.97,0,1
R407199,L201293,7,2026-04-07,4027.46,0,4
R407200,L201293,8,2026-05-07,3694.78,0,6
R407201,L201293,9,2026-06-07,4148.83,0,2
R407202,L201294,1,2026-02-12,9774.14,0,1
R407203,L201294,2,2026-03-12,8624.1,0,1
R407204,L201294,3,2026-04-12,9246.71,0,0
R407205,L201294,4,2026-05-12,9861.5,0,3
R407206,L201294,5,2026-06-12,9672.16,0,6
R407207,L201295,1,2026-03-21,5161.46,0,0
R407208,L201295,2,2026-04-21,5382.26,0,6
R407209,L201295,3,2026-05-21,5067.26,0,4
R407210,L201295,4,2026-06-21,4804.21,0,0
R407211,L201296,1,2025-08-08,8237.55,0,2
R407212,L201296,2,2025-09-08,,1,64
R407213,L201296,3,2025-10-08,8538.78,0,3
R407214,L201296,4,2025-11-08,8423.68,0,6
R407215,L201296,5,2025-12-08,7844.4,0,1
R407216,L201296,6,2026-01-08,8035.2,0,4
R407217,L201296,7,2026-02-08,8911.22,0,3
R407218,L201296,8,2026-03-08,7846.87,0,4
R407219,L201296,9,2026-04-08,7803.43,0,3
R407220,L201296,10,2026-05-08,7968.02,0,4
R407221,L201296,11,2026-06-08,7689.42,0,2
R407222,L201297,1,2025-10-26,5277.0,0,1
R407223,L201297,2,2025-11-26,5174.15,0,6
R407224,L201297,3,2025-12-26,5109.5,0,2
R407225,L201297,4,2026-01-26,5385.98,0,3
R407226,L201297,5,2026-02-26,5349.82,0,5
R407227,L201297,6,2026-03-26,5601.57,0,5
R407228,L201297,7,2026-04-26,5169.35,0,0
R407229,L201297,8,2026-05-26,5197.13,0,1
R407230,L201297,9,2026-06-26,5757.51,0,6
R407231,L201298,1,2025-10-03,2655.52,0,0
R407232,L201298,2,2025-11-03,2770.98,0,1
R407233,L201298,3,2025-12-03,2800.39,0,6
R407234,L201298,4,2026-01-03,,1,39
R407235,L201298,5,2026-02-03,2600.89,0,5
R407236,L201298,6,2026-03-03,2722.89,0,6
R407237,L201298,7,2026-04-03,2503.82,0,5
R407238,L201298,8,2026-05-03,2491.76,0,5
R407239,L201298,9,2026-06-03,2739.62,0,5
R407240,L201298,10,2026-07-03,2479.44,0,4
R407241,L201299,1,2025-10-02,11734.1,0,3
R407242,L201299,2,2025-11-02,11657.36,0,1
R407243,L201299,3,2025-12-02,12370.18,0,5
R407244,L201299,4,2026-01-02,12443.57,0,1
R407245,L201299,5,2026-02-02,12486.81,0,0
R407246,L201299,6,2026-03-02,11763.79,0,3
R407247,L201299,7,2026-04-02,12149.68,0,5
R407248,L201299,8,2026-05-02,11835.27,0,3
R407249,L201299,9,2026-06-02,12482.26,0,5
R407250,L201299,10,2026-07-02,11640.01,0,3
R407251,L201300,1,2026-04-06,422.68,0,2
R407252,L201300,2,2026-05-06,413.73,0,4
R407253,L201300,3,2026-06-06,403.2,0,6
R407254,L201301,1,2026-01-14,5838.45,0,5
R407255,L201301,2,2026-02-14,,1,68
R407256,L201301,3,2026-03-14,6241.2,0,2
R407257,L201301,4,2026-04-14,5634.44,0,0
R407258,L201301,5,2026-05-14,6086.73,0,5
R407259,L201301,6,2026-06-14,5888.51,0,3
R407260,L201302,1,2025-08-28,6032.16,0,5
R407261,L201302,2,2025-09-28,5883.89,0,4
R407262,L201302,3,2025-10-28,6507.61,0,3
R407263,L201302,4,2025-11-28,6326.53,0,0
R407264,L201302,5,2025-12-28,6203.65,0,0
R407265,L201302,6,2026-01-28,,1,86
R407266,L201302,7,2026-02-28,5668.25,0,2
R407267,L201302,8,2026-03-28,6288.5,0,6
R407268,L201302,9,2026-04-28,5761.4,0,3
R407269,L201302,10,2026-05-28,6532.11,0,0
R407270,L201302,11,2026-06-28,6418.09,0,0
R407271,L201303,1,2025-10-07,24207.6,0,0
R407272,L201303,2,2025-11-07,25731.24,0,4
R407273,L201303,3,2025-12-07,25064.07,0,0
R407274,L201303,4,2026-01-07,25678.65,0,2
R407275,L201303,5,2026-02-07,27690.6,0,3
R407276,L201303,6,2026-03-07,26664.79,0,6
R407277,L201303,7,2026-04-07,27246.37,0,1
R407278,L201303,8,2026-05-07,26278.46,0,4
R407279,L201303,9,2026-06-07,,1,63
R407280,L201304,1,2026-02-20,11429.8,0,3
R407281,L201304,2,2026-03-20,10562.89,0,4
R407282,L201304,3,2026-04-20,10653.27,0,2
R407283,L201304,4,2026-05-20,11062.7,0,2
R407284,L201304,5,2026-06-20,11181.57,0,5
R407285,L201305,1,2026-06-18,7430.56,0,4
R407286,L201306,1,2025-10-01,802.6,0,0
R407287,L201306,2,2025-11-01,882.17,0,5
R407288,L201306,3,2025-12-01,826.44,0,0
R407289,L201306,4,2026-01-01,779.03,0,0
R407290,L201306,5,2026-02-01,,1,92
R407291,L201306,6,2026-03-01,793.4,0,2
R407292,L201306,7,2026-04-01,885.67,0,2
R407293,L201306,8,2026-05-01,,1,84
R407294,L201306,9,2026-06-01,837.12,0,4
R407295,L201306,10,2026-07-01,815.83,0,2
R407296,L201307,1,2025-10-06,478.56,0,6
R407297,L201307,2,2025-11-06,507.75,0,0
R407298,L201307,3,2025-12-06,507.7,0,4
R407299,L201307,4,2026-01-06,532.99,0,6
R407300,L201307,5,2026-02-06,,1,39
R407301,L201307,6,2026-03-06,483.1,0,2
R407302,L201307,7,2026-04-06,520.49,0,1
R407303,L201307,8,2026-05-06,542.5,0,6
R407304,L201307,9,2026-06-06,486.23,0,0
R407305,L201308,1,2026-04-25,1575.98,0,1
R407306,L201308,2,2026-05-25,1404.03,0,2
R407307,L201308,3,2026-06-25,,1,85
R407308,L201309,1,2025-10-28,,1,58
R407309,L201309,2,2025-11-28,,1,37
R407310,L201309,3,2025-12-28,,1,86
R407311,L201309,4,2026-01-28,,1,31
R407312,L201309,5,2026-02-28,2601.15,0,6
R407313,L201309,6,2026-03-28,2857.77,0,0
R407314,L201309,7,2026-04-28,,1,31
R407315,L201309,8,2026-05-28,2712.21,0,1
R407316,L201309,9,2026-06-28,2643.58,0,6
R407317,L201310,1,2026-02-16,36148.94,0,5
R407318,L201310,2,2026-03-16,36239.51,0,0
R407319,L201310,3,2026-04-16,36093.81,0,4
R407320,L201310,4,2026-05-16,34736.56,0,2
R407321,L201310,5,2026-06-16,33419.25,0,2
R407322,L201311,1,2026-02-28,2454.71,0,5
R407323,L201311,2,2026-03-31,2345.07,0,3
R407324,L201311,3,2026-04-30,2620.14,0,6
R407325,L201311,4,2026-05-31,2639.31,0,6
R407326,L201311,5,2026-06-30,2611.79,0,6
R407327,L201312,1,2025-11-26,2381.63,0,4
R407328,L201312,2,2025-12-26,2265.57,0,2
R407329,L201312,3,2026-01-26,2183.57,0,1
R407330,L201312,4,2026-02-26,2407.56,0,2
R407331,L201312,5,2026-03-26,2391.6,0,4
R407332,L201312,6,2026-04-26,2321.76,0,2
R407333,L201312,7,2026-05-26,2376.45,0,0
R407334,L201312,8,2026-06-26,2425.35,0,2
R407335,L201313,1,2025-08-01,,1,67
R407336,L201313,2,2025-09-01,6639.45,0,3
R407337,L201313,3,2025-10-01,6374.19,0,2
R407338,L201313,4,2025-11-01,,1,55
R407339,L201313,5,2025-12-01,6982.76,0,0
R407340,L201313,6,2026-01-01,6563.76,0,1
R407341,L201313,7,2026-02-01,7004.07,0,4
R407342,L201313,8,2026-03-01,6611.31,0,0
R407343,L201313,9,2026-04-01,6467.29,0,5
R407344,L201313,10,2026-05-01,6586.63,0,2
R407345,L201313,11,2026-06-01,6577.56,0,1
R407346,L201313,12,2026-07-01,6667.19,0,2
R407347,L201314,1,2026-02-21,,1,69
R407348,L201314,2,2026-03-21,,1,43
R407349,L201314,3,2026-04-21,,1,47
R407350,L201314,4,2026-05-21,1707.36,0,5
R407351,L201314,5,2026-06-21,1933.22,0,1
R407352,L201315,1,2026-04-08,1168.43,0,4
R407353,L201315,2,2026-05-08,1222.09,0,5
R407354,L201315,3,2026-06-08,1277.28,0,5
R407355,L201316,1,2025-10-18,2363.62,0,0
R407356,L201316,2,2025-11-18,2641.68,0,4
R407357,L201316,3,2025-12-18,2513.28,0,3
R407358,L201316,4,2026-01-18,,1,73
R407359,L201316,5,2026-02-18,2579.32,0,5
R407360,L201316,6,2026-03-18,2563.94,0,3
R407361,L201316,7,2026-04-18,2707.58,0,4
R407362,L201316,8,2026-05-18,2502.33,0,3
R407363,L201316,9,2026-06-18,2626.42,0,6
R407364,L201317,1,2025-12-30,7601.3,0,6
R407365,L201317,2,2026-01-30,6663.81,0,6
R407366,L201317,3,2026-02-28,,1,66
R407367,L201317,4,2026-03-30,7363.52,0,5
R407368,L201317,5,2026-04-30,6797.96,0,2
R407369,L201317,6,2026-05-30,6777.31,0,0
R407370,L201317,7,2026-06-30,7630.39,0,0
R407371,L201318,1,2026-03-20,,1,86
R407372,L201318,2,2026-04-20,223.06,0,1
R407373,L201318,3,2026-05-20,,1,88
R407374,L201318,4,2026-06-20,238.82,0,2
R407375,L201319,1,2026-01-03,642.99,0,2
R407376,L201319,2,2026-02-03,662.78,0,4
R407377,L201319,3,2026-03-03,696.63,0,3
R407378,L201319,4,2026-04-03,704.25,0,5
R407379,L201319,5,2026-05-03,713.18,0,5
R407380,L201319,6,2026-06-03,652.56,0,5
R407381,L201320,1,2026-03-03,42892.83,0,2
R407382,L201320,2,2026-04-03,42760.57,0,3
R407383,L201320,3,2026-05-03,,1,30
R407384,L201320,4,2026-06-03,41692.39,0,5
R407385,L201321,1,2025-11-28,5312.38,0,1
R407386,L201321,2,2025-12-28,5657.57,0,5
R407387,L201321,3,2026-01-28,5469.56,0,6
R407388,L201321,4,2026-02-28,5734.1,0,0
R407389,L201321,5,2026-03-28,5447.4,0,3
R407390,L201321,6,2026-04-28,5949.07,0,3
R407391,L201321,7,2026-05-28,6027.42,0,6
R407392,L201321,8,2026-06-28,5281.75,0,2
R407393,L201322,1,2026-05-22,2979.88,0,5
R407394,L201322,2,2026-06-22,3141.18,0,5
R407395,L201323,1,2026-02-24,768.45,0,6
R407396,L201323,2,2026-03-24,775.42,0,6
R407397,L201323,3,2026-04-24,855.69,0,0
R407398,L201323,4,2026-05-24,824.12,0,3
R407399,L201323,5,2026-06-24,787.78,0,1
R407400,L201324,1,2025-12-29,1037.27,0,5
R407401,L201324,2,2026-01-29,955.73,0,5
R407402,L201324,3,2026-02-28,1070.83,0,0
R407403,L201324,4,2026-03-29,1040.09,0,1
R407404,L201324,5,2026-04-29,1022.56,0,4
R407405,L201324,6,2026-05-29,1062.96,0,0
R407406,L201324,7,2026-06-29,950.74,0,2
R407407,L201325,1,2026-05-23,12070.91,0,5
R407408,L201325,2,2026-06-23,12027.77,0,2
R407409,L201326,1,2026-02-24,4117.35,0,2
R407410,L201326,2,2026-03-24,4100.25,0,1
R407411,L201326,3,2026-04-24,3817.77,0,2
R407412,L201326,4,2026-05-24,3948.68,0,6
R407413,L201326,5,2026-06-24,4207.26,0,5
R407414,L201327,1,2026-03-18,632.03,0,4
R407415,L201327,2,2026-04-18,573.35,0,0
R407416,L201327,3,2026-05-18,584.98,0,1
R407417,L201327,4,2026-06-18,,1,86
R407418,L201328,1,2025-10-09,1351.61,0,2
R407419,L201328,2,2025-11-09,,1,70
R407420,L201328,3,2025-12-09,1352.9,0,2
R407421,L201328,4,2026-01-09,1432.15,0,1
R407422,L201328,5,2026-02-09,1339.54,0,5
R407423,L201328,6,2026-03-09,,1,54
R407424,L201328,7,2026-04-09,1404.12,0,4
R407425,L201328,8,2026-05-09,1386.46,0,2
R407426,L201328,9,2026-06-09,1453.2,0,0
R407427,L201329,1,2026-04-19,,1,52
R407428,L201329,2,2026-05-19,6773.15,0,1
R407429,L201329,3,2026-06-19,6478.38,0,5
R407430,L201330,1,2026-02-27,3333.23,0,4
R407431,L201330,2,2026-03-27,3025.24,0,5
R407432,L201330,3,2026-04-27,3061.09,0,3
R407433,L201330,4,2026-05-27,3372.65,0,6
R407434,L201330,5,2026-06-27,3066.58,0,3
R407435,L201331,1,2026-05-24,14501.19,0,6
R407436,L201331,2,2026-06-24,15047.97,0,2
R407437,L201332,1,2026-02-28,9023.71,0,2
R407438,L201332,2,2026-03-31,,1,42
R407439,L201332,3,2026-04-30,9302.45,0,6
R407440,L201332,4,2026-05-31,9495.29,0,3
R407441,L201332,5,2026-06-30,10338.25,0,6
R407442,L201333,1,2026-05-23,17095.1,0,1
R407443,L201333,2,2026-06-23,18854.13,0,4
R407444,L201334,1,2025-09-27,788.04,0,1
R407445,L201334,2,2025-10-27,702.98,0,6
R407446,L201334,3,2025-11-27,744.33,0,4
R407447,L201334,4,2025-12-27,766.07,0,2
R407448,L201334,5,2026-01-27,,1,71
R407449,L201334,6,2026-02-27,710.92,0,3
R407450,L201334,7,2026-03-27,729.5,0,4
R407451,L201334,8,2026-04-27,766.16,0,2
R407452,L201334,9,2026-05-27,753.33,0,0
R407453,L201334,10,2026-06-27,683.17,0,4
R407454,L201335,1,2025-09-12,1485.62,0,3
R407455,L201335,2,2025-10-12,,1,32
R407456,L201335,3,2025-11-12,1436.89,0,3
R407457,L201335,4,2025-12-12,1434.17,0,2
R407458,L201335,5,2026-01-12,1585.92,0,2
R407459,L201335,6,2026-02-12,1621.01,0,2
R407460,L201335,7,2026-03-12,1538.61,0,5
R407461,L201335,8,2026-04-12,1504.16,0,5
R407462,L201335,9,2026-05-12,1646.65,0,1
R407463,L201335,10,2026-06-12,1460.02,0,0
R407464,L201336,1,2025-08-22,32654.66,0,5
R407465,L201336,2,2025-09-22,34641.76,0,2
R407466,L201336,3,2025-10-22,30627.2,0,6
R407467,L201336,4,2025-11-22,33393.01,0,6
R407468,L201336,5,2025-12-22,33759.02,0,6
R407469,L201336,6,2026-01-22,30727.71,0,0
R407470,L201336,7,2026-02-22,30744.26,0,0
R407471,L201336,8,2026-03-22,33069.39,0,4
R407472,L201336,9,2026-04-22,30936.11,0,1
R407473,L201336,10,2026-05-22,32259.68,0,5
R407474,L201336,11,2026-06-22,,1,89
R407475,L201337,1,2026-01-01,8912.98,0,3
R407476,L201337,2,2026-02-01,8189.05,0,1
R407477,L201337,3,2026-03-01,,1,64
R407478,L201337,4,2026-04-01,,1,91
R407479,L201337,5,2026-05-01,,1,38
R407480,L201337,6,2026-06-01,8732.92,0,6
R407481,L201337,7,2026-07-01,8287.43,0,1
R407482,L201338,1,2025-11-07,,1,60
R407483,L201338,2,2025-12-07,17519.61,0,0
R407484,L201338,3,2026-01-07,,1,40
R407485,L201338,4,2026-02-07,17700.91,0,3
R407486,L201338,5,2026-03-07,17368.18,0,6
R407487,L201338,6,2026-04-07,,1,98
R407488,L201338,7,2026-05-07,19046.54,0,6
R407489,L201338,8,2026-06-07,17726.82,0,2
R407490,L201339,1,2026-03-15,1519.78,0,4
R407491,L201339,2,2026-04-15,1571.09,0,0
R407492,L201339,3,2026-05-15,1506.79,0,3
R407493,L201339,4,2026-06-15,1514.63,0,6
R407494,L201340,1,2026-06-13,395.64,0,2
R407495,L201341,1,2026-01-08,7943.06,0,4
R407496,L201341,2,2026-02-08,7884.02,0,4
R407497,L201341,3,2026-03-08,7946.54,0,2
R407498,L201341,4,2026-04-08,7167.83,0,2
R407499,L201341,5,2026-05-08,7698.77,0,1
R407500,L201341,6,2026-06-08,7725.38,0,5
R407501,L201342,1,2026-03-15,7788.52,0,0
R407502,L201342,2,2026-04-15,8179.02,0,1
R407503,L201342,3,2026-05-15,8593.17,0,2
R407504,L201342,4,2026-06-15,7861.92,0,0
R407505,L201343,1,2025-08-07,1107.71,0,6
R407506,L201343,2,2025-09-07,,1,91
R407507,L201343,3,2025-10-07,,1,58
R407508,L201343,4,2025-11-07,1146.24,0,3
R407509,L201343,5,2025-12-07,1105.34,0,4
R407510,L201343,6,2026-01-07,,1,93
R407511,L201343,7,2026-02-07,1161.7,0,6
R407512,L201343,8,2026-03-07,1160.76,0,2
R407513,L201343,9,2026-04-07,1205.86,0,3
R407514,L201343,10,2026-05-07,,1,81
R407515,L201343,11,2026-06-07,1180.75,0,4
R407516,L201344,1,2026-06-22,4065.82,0,4
R407517,L201345,1,2025-08-19,6501.06,0,2
R407518,L201345,2,2025-09-19,6286.59,0,5
R407519,L201345,3,2025-10-19,6305.77,0,1
R407520,L201345,4,2025-11-19,6399.04,0,2
R407521,L201345,5,2025-12-19,5939.36,0,2
R407522,L201345,6,2026-01-19,6767.4,0,6
R407523,L201345,7,2026-02-19,6165.07,0,5
R407524,L201345,8,2026-03-19,6031.83,0,3
R407525,L201345,9,2026-04-19,6603.22,0,3
R407526,L201345,10,2026-05-19,6540.79,0,4
R407527,L201345,11,2026-06-19,6671.68,0,2
R407528,L201346,1,2025-09-21,2125.34,0,1
R407529,L201346,2,2025-10-21,2164.62,0,1
R407530,L201346,3,2025-11-21,2241.55,0,4
R407531,L201346,4,2025-12-21,2211.55,0,0
R407532,L201346,5,2026-01-21,2126.94,0,3
R407533,L201346,6,2026-02-21,2319.68,0,1
R407534,L201346,7,2026-03-21,2132.29,0,0
R407535,L201346,8,2026-04-21,2281.52,0,4
R407536,L201346,9,2026-05-21,2150.43,0,0
R407537,L201346,10,2026-06-21,2130.8,0,6
R407538,L201347,1,2025-09-05,612.42,0,3
R407539,L201347,2,2025-10-05,603.17,0,5
R407540,L201347,3,2025-11-05,647.55,0,0
R407541,L201347,4,2025-12-05,659.52,0,4
R407542,L201347,5,2026-01-05,624.03,0,6
R407543,L201347,6,2026-02-05,679.63,0,4
R407544,L201347,7,2026-03-05,590.94,0,0
R407545,L201347,8,2026-04-05,616.41,0,4
R407546,L201347,9,2026-05-05,621.39,0,2
R407547,L201347,10,2026-06-05,590.16,0,0
R407548,L201348,1,2026-01-25,8711.97,0,4
R407549,L201348,2,2026-02-25,9137.67,0,0
R407550,L201348,3,2026-03-25,8523.83,0,0
R407551,L201348,4,2026-04-25,8352.06,0,5
R407552,L201348,5,2026-05-25,8761.47,0,5
R407553,L201348,6,2026-06-25,8351.65,0,5
R407554,L201349,1,2026-02-10,1439.38,0,3
R407555,L201349,2,2026-03-10,1478.55,0,5
R407556,L201349,3,2026-04-10,1447.94,0,3
R407557,L201349,4,2026-05-10,1453.19,0,5
R407558,L201349,5,2026-06-10,1435.89,0,1
R407559,L201350,1,2026-07-24,17791.31,0,0
R407560,L201351,1,2026-02-25,1312.72,0,2
R407561,L201351,2,2026-03-25,1371.59,0,5
R407562,L201351,3,2026-04-25,1373.46,0,2
R407563,L201351,4,2026-05-25,1280.21,0,4
R407564,L201351,5,2026-06-25,1252.29,0,6
R407565,L201352,1,2025-11-26,662.67,0,5
R407566,L201352,2,2025-12-26,667.71,0,1
R407567,L201352,3,2026-01-26,670.28,0,4
R407568,L201352,4,2026-02-26,730.37,0,4
R407569,L201352,5,2026-03-26,746.49,0,5
R407570,L201352,6,2026-04-26,749.97,0,1
R407571,L201352,7,2026-05-26,708.65,0,6
R407572,L201352,8,2026-06-26,695.8,0,1
R407573,L201353,1,2025-12-18,38458.05,0,1
R407574,L201353,2,2026-01-18,37319.31,0,1
R407575,L201353,3,2026-02-18,35657.46,0,0
R407576,L201353,4,2026-03-18,,1,81
R407577,L201353,5,2026-04-18,,1,35
R407578,L201353,6,2026-05-18,35974.93,0,4
R407579,L201353,7,2026-06-18,38147.14,0,1
R407580,L201354,1,2025-08-19,13325.55,0,5
R407581,L201354,2,2025-09-19,13100.53,0,6
R407582,L201354,3,2025-10-19,13639.17,0,3
R407583,L201354,4,2025-11-19,13410.19,0,3
R407584,L201354,5,2025-12-19,13014.82,0,5
R407585,L201354,6,2026-01-19,13369.03,0,2
R407586,L201354,7,2026-02-19,12947.6,0,6
R407587,L201354,8,2026-03-19,13054.99,0,5
R407588,L201354,9,2026-04-19,,1,79
R407589,L201354,10,2026-05-19,14395.21,0,2
R407590,L201354,11,2026-06-19,12937.46,0,6
R407591,L201355,1,2025-12-22,519.68,0,3
R407592,L201355,2,2026-01-22,515.43,0,6
R407593,L201355,3,2026-02-22,509.31,0,5
R407594,L201355,4,2026-03-22,460.56,0,0
R407595,L201355,5,2026-04-22,504.73,0,3
R407596,L201355,6,2026-05-22,460.96,0,0
R407597,L201355,7,2026-06-22,479.08,0,5
R407598,L201356,1,2025-08-03,3361.47,0,0
R407599,L201356,2,2025-09-03,3192.38,0,5
R407600,L201356,3,2025-10-03,3637.77,0,3
R407601,L201356,4,2025-11-03,3165.52,0,3
R407602,L201356,5,2025-12-03,3199.43,0,0
R407603,L201356,6,2026-01-03,3520.02,0,4
R407604,L201356,7,2026-02-03,3557.09,0,6
R407605,L201356,8,2026-03-03,3368.36,0,4
R407606,L201356,9,2026-04-03,3231.79,0,3
R407607,L201356,10,2026-05-03,3577.39,0,1
R407608,L201356,11,2026-06-03,3487.94,0,3
R407609,L201356,12,2026-07-03,3280.54,0,4
R407610,L201357,1,2026-06-07,28773.82,0,0
R407611,L201358,1,2026-02-27,9204.77,0,6
R407612,L201358,2,2026-03-27,8407.2,0,1
R407613,L201358,3,2026-04-27,8818.68,0,5
R407614,L201358,4,2026-05-27,9143.35,0,4
R407615,L201358,5,2026-06-27,9048.27,0,0
R407616,L201359,1,2025-12-17,3775.35,0,6
R407617,L201359,2,2026-01-17,3809.69,0,5
R407618,L201359,3,2026-02-17,3960.89,0,6
R407619,L201359,4,2026-03-17,3538.58,0,0
R407620,L201359,5,2026-04-17,3899.72,0,3
R407621,L201359,6,2026-05-17,3613.55,0,2
R407622,L201359,7,2026-06-17,3566.78,0,3
R407623,L201360,1,2026-02-04,26103.21,0,0
R407624,L201360,2,2026-03-04,28486.17,0,6
R407625,L201360,3,2026-04-04,25470.99,0,2
R407626,L201360,4,2026-05-04,24984.69,0,3
R407627,L201360,5,2026-06-04,26432.66,0,5
R407628,L201361,1,2025-11-15,4475.74,0,1
R407629,L201361,2,2025-12-15,4145.02,0,2
R407630,L201361,3,2026-01-15,4475.29,0,3
R407631,L201361,4,2026-02-15,4237.08,0,2
R407632,L201361,5,2026-03-15,4646.13,0,4
R407633,L201361,6,2026-04-15,4426.61,0,0
R407634,L201361,7,2026-05-15,4585.09,0,0
R407635,L201361,8,2026-06-15,4112.53,0,6
R407636,L201362,1,2025-11-22,10652.46,0,2
R407637,L201362,2,2025-12-22,11347.2,0,5
R407638,L201362,3,2026-01-22,11663.75,0,5
R407639,L201362,4,2026-02-22,12005.81,0,4
R407640,L201362,5,2026-03-22,11752.36,0,3
R407641,L201362,6,2026-04-22,12003.89,0,4
R407642,L201362,7,2026-05-22,12142.66,0,3
R407643,L201362,8,2026-06-22,11737.26,0,2
R407644,L201363,1,2025-12-20,1963.03,0,0
R407645,L201363,2,2026-01-20,1995.43,0,4
R407646,L201363,3,2026-02-20,,1,72
R407647,L201363,4,2026-03-20,2007.49,0,1
R407648,L201363,5,2026-04-20,2160.54,0,4
R407649,L201363,6,2026-05-20,1993.85,0,1
R407650,L201363,7,2026-06-20,1934.35,0,0
R407651,L201364,1,2025-11-27,18242.28,0,1
R407652,L201364,2,2025-12-27,19247.1,0,4
R407653,L201364,3,2026-01-27,,1,62
R407654,L201364,4,2026-02-27,17848.63,0,6
R407655,L201364,5,2026-03-27,18331.91,0,2
R407656,L201364,6,2026-04-27,,1,40
R407657,L201364,7,2026-05-27,,1,37
R407658,L201364,8,2026-06-27,19622.24,0,6
R407659,L201365,1,2025-11-19,11743.93,0,0
R407660,L201365,2,2025-12-19,11861.45,0,2
R407661,L201365,3,2026-01-19,11921.74,0,0
R407662,L201365,4,2026-02-19,12413.19,0,4
R407663,L201365,5,2026-03-19,11698.16,0,3
R407664,L201365,6,2026-04-19,12682.6,0,1
R407665,L201365,7,2026-05-19,11782.54,0,5
R407666,L201365,8,2026-06-19,12938.0,0,0
R407667,L201366,1,2025-10-23,7714.01,0,5
R407668,L201366,2,2025-11-23,8100.93,0,6
R407669,L201366,3,2025-12-23,7365.41,0,6
R407670,L201366,4,2026-01-23,7495.92,0,0
R407671,L201366,5,2026-02-23,7671.77,0,0
R407672,L201366,6,2026-03-23,7323.64,0,4
R407673,L201366,7,2026-04-23,7164.97,0,5
R407674,L201366,8,2026-05-23,7123.1,0,5
R407675,L201366,9,2026-06-23,,1,91
R407676,L201367,1,2025-11-09,,1,57
R407677,L201367,2,2025-12-09,26601.95,0,0
R407678,L201367,3,2026-01-09,28258.15,0,0
R407679,L201367,4,2026-02-09,29678.48,0,5
R407680,L201367,5,2026-03-09,30183.98,0,5
R407681,L201367,6,2026-04-09,27670.51,0,1
R407682,L201367,7,2026-05-09,26247.6,0,6
R407683,L201367,8,2026-06-09,26397.35,0,4
R407684,L201368,1,2026-04-23,8339.92,0,5
R407685,L201368,2,2026-05-23,8956.73,0,4
R407686,L201368,3,2026-06-23,8721.14,0,4
R407687,L201369,1,2025-08-09,1701.55,0,1
R407688,L201369,2,2025-09-09,1725.52,0,2
R407689,L201369,3,2025-10-09,,1,71
R407690,L201369,4,2025-11-09,1611.64,0,5
R407691,L201369,5,2025-12-09,1615.1,0,5
R407692,L201369,6,2026-01-09,1762.86,0,5
R407693,L201369,7,2026-02-09,1777.35,0,5
R407694,L201369,8,2026-03-09,1594.98,0,0
R407695,L201369,9,2026-04-09,1824.37,0,3
R407696,L201369,10,2026-05-09,1682.24,0,1
R407697,L201369,11,2026-06-09,1814.74,0,4
R407698,L201370,1,2026-04-27,674.17,0,6
R407699,L201370,2,2026-05-27,653.72,0,6
R407700,L201370,3,2026-06-27,635.46,0,3
R407701,L201371,1,2025-11-16,2027.38,0,5
R407702,L201371,2,2025-12-16,2276.9,0,0
R407703,L201371,3,2026-01-16,2006.13,0,3
R407704,L201371,4,2026-02-16,2134.23,0,4
R407705,L201371,5,2026-03-16,1999.73,0,6
R407706,L201371,6,2026-04-16,2024.26,0,2
R407707,L201371,7,2026-05-16,2020.73,0,4
R407708,L201371,8,2026-06-16,,1,61
R407709,L201372,1,2026-05-25,1914.88,0,5
R407710,L201372,2,2026-06-25,1738.05,0,2
R407711,L201373,1,2025-09-14,2881.72,0,6
R407712,L201373,2,2025-10-14,2748.54,0,3
R407713,L201373,3,2025-11-14,2639.06,0,5
R407714,L201373,4,2025-12-14,2623.43,0,5
R407715,L201373,5,2026-01-14,2625.25,0,6
R407716,L201373,6,2026-02-14,2854.78,0,2
R407717,L201373,7,2026-03-14,2848.95,0,5
R407718,L201373,8,2026-04-14,2598.94,0,0
R407719,L201373,9,2026-05-14,2668.02,0,1
R407720,L201373,10,2026-06-14,2624.85,0,5
R407721,L201374,1,2026-01-10,7575.96,0,3
R407722,L201374,2,2026-02-10,8122.04,0,4
R407723,L201374,3,2026-03-10,8185.56,0,2
R407724,L201374,4,2026-04-10,7390.34,0,5
R407725,L201374,5,2026-05-10,7194.44,0,2
R407726,L201374,6,2026-06-10,7847.51,0,5
R407727,L201375,1,2025-09-15,731.8,0,5
R407728,L201375,2,2025-10-15,758.61,0,3
R407729,L201375,3,2025-11-15,698.24,0,0
R407730,L201375,4,2025-12-15,749.57,0,1
R407731,L201375,5,2026-01-15,736.96,0,5
R407732,L201375,6,2026-02-15,700.26,0,2
R407733,L201375,7,2026-03-15,711.15,0,3
R407734,L201375,8,2026-04-15,803.09,0,3
R407735,L201375,9,2026-05-15,779.09,0,5
R407736,L201375,10,2026-06-15,736.35,0,2
R407737,L201376,1,2026-07-08,3853.17,0,4
R407738,L201377,1,2026-06-15,29731.06,0,4
R407739,L201378,1,2025-10-16,2783.74,0,4
R407740,L201378,2,2025-11-16,2818.96,0,4
R407741,L201378,3,2025-12-16,,1,77
R407742,L201378,4,2026-01-16,,1,63
R407743,L201378,5,2026-02-16,2898.04,0,2
R407744,L201378,6,2026-03-16,2719.42,0,2
R407745,L201378,7,2026-04-16,3008.93,0,4
