transaction_id,transaction_date,customer_id,loan_id,age,gender,city,state,employment_type,monthly_income,customer_segment,credit_score,bureau_accounts,active_accounts,overdue_accounts,total_bureau_loan_amount,credit_utilization,loan_type,loan_amount,tenure_months,interest_rate,loan_status,disbursement_date,emi_amount,days_past_due,emi_paid,emi_missed,late_payment_count,principal_outstanding,interest_paid,penalty_amount,recovery_amount,profit_amount,transaction_type,transaction_amount,payment_channel,merchant_category,transaction_status
T302002,2026-04-18,C100785,L201565,33.0,Male,Siliguri,West Bengal,Retired,50200.0,Mass Affluent,684.0,4,4,0,617600.0,0.135,Auto,266269.92,36.0,10.21,Active,2025-08-07,8618.06,0.0,10.0,0.0,0.0,210252.54,55371.02,0.0,577.51,36890.88,Debit,1037.46,Card,Restaurants,Reversed
T301505,2026-04-19,C100253,L201975,37.0,Male,Rohini,Delhi,Salaried,47200.0,Mass,730.0,7,3,1,634400.0,0.229,Education,184030.3,36.0,9.66,Active,2026-02-12,5908.81,5.0,4.0,0.0,0.0,168667.4,15185.63,0.0,337.43,-1971.58,Debit,5335.06,UPI,Healthcare,Reversed
T301077,2026-04-19,C100439,L202001,32.0,Female,Pune,Maharashtra,Business Owner,80200.0,Mass,627.0,11,3,1,862600.0,0.639,Business,583025.37,24.0,18.06,Active,2025-08-09,29123.92,6.0,10.0,0.0,0.0,393719.87,187121.21,0.0,426.36,155858.63,Credit,3282.55,UPI,Shopping,Successful
T300017,2026-04-19,C100102,L201153,34.0,Male,Mangaluru,Karnataka,Business Owner,112700.0,Mass,714.0,2,2,1,1527200.0,0.462,Auto,450306.16,48.0,10.11,Active,2025-08-06,11444.73,0.0,10.0,0.0,0.0,375915.41,73532.39,0.0,52.38,49641.38,Debit,3423.84,UPI,Groceries,Successful
T301785,2026-04-19,C100103,L201526,43.0,Male,Hyderabad,Telangana,Salaried,34500.0,Mass,718.0,5,3,1,120000.0,0.2,Consumer Durable,37931.4,6.0,17.98,Active,2026-06-28,6657.54,6.0,1.0,0.0,0.0,33604.0,4277.47,0.0,728.04,2014.13,Debit,2535.89,IMPS,Shopping,Successful
T300180,2026-04-19,C100735,L200512,33.0,Male,Mangaluru,Karnataka,Salaried,46300.0,Mass,670.0,3,1,1,530300.0,0.304,Business,594288.03,24.0,17.74,Active,2025-11-15,29594.69,4.0,7.0,0.0,1.0,459632.18,133102.13,0.0,611.18,100965.14,Debit,1505.67,UPI,Groceries,Successful
T301145,2026-04-19,C100221,,61.0,Female,New Delhi,Delhi,Salaried,57900.0,Affluent,752.0,3,3,0,383400.0,0.258,,,,,,,,,,,,,,,,,Credit,139.83,IMPS,Restaurants,Successful
T302120,2026-04-20,C100374,,40.0,Female,Madurai,Tamil Nadu,Salaried,31800.0,Affluent,703.0,5,2,0,197700.0,0.126,,,,,,,,,,,,,,,,,Debit,4048.72,Card,Travel,Successful
T301377,2026-04-20,C100595,L201675,37.0,Female,Howrah,West Bengal,Salaried,229100.0,Affluent,777.0,6,3,0,1945600.0,0.197,Home,1658187.89,240.0,7.0,Active,2026-04-15,12855.91,6.0,2.0,0.0,0.0,1641475.2,16519.85,0.0,799.63,-112291.52,Debit,1395.87,NEFT,Education,Successful
T300290,2026-04-20,C100528,,33.0,Male,New Delhi,Delhi,Retired,55300.0,Mass Affluent,679.0,5,1,1,476100.0,0.173,,,,,,,,,,,,,,,,,Credit,1030.34,Card,Education,Failed
T300926,2026-04-20,C100418,L201214,56.0,Male,Chennai,Tamil Nadu,Business Owner,67300.0,Mass Affluent,691.0,7,4,1,540600.0,0.559,Personal,221503.53,36.0,15.4,Active,2025-07-11,7721.95,4.0,11.0,0.0,1.0,166291.57,54574.9,0.0,894.1,40187.16,Credit,12657.11,Card,Travel,Successful
T300459,2026-04-20,C100026,L201161,21.0,Female,Ahmedabad,Gujarat,Salaried,29400.0,Mass,719.0,5,5,0,280900.0,0.204,Business,199587.0,60.0,16.0,Closed,2026-03-02,4853.57,5.0,4.0,0.0,0.0,186967.72,12473.67,0.0,581.08,-2674.16,Credit,11270.17,UPI,Education,Successful
T301564,2026-04-20,C100491,L200357,36.0,Female,Chennai,Tamil Nadu,Business Owner,57100.0,Mass Affluent,722.0,5,4,0,664200.0,0.429,Education,292473.68,60.0,11.18,Closed,2026-04-15,6385.37,4.0,2.0,0.0,1.0,284172.7,8205.2,0.0,227.89,-15381.82,Debit,3362.78,IMPS,Healthcare,Successful
T301027,2026-04-20,C100503,L200554,52.0,Female,Mangaluru,Karnataka,Contract,70500.0,Affluent,633.0,8,2,0,607800.0,0.453,Personal,142006.36,18.0,16.64,Active,2025-08-09,8969.03,8.0,10.0,0.0,1.0,83707.68,57626.01,0.0,448.45,49752.99,Credit,1714.91,IMPS,Education,Successful
T300996,2026-04-20,C100730,L202091,48.0,Female,Surat,Gujarat,Self-employed,91400.0,Mass,652.0,4,1,1,431100.0,0.324,Consumer Durable,125392.56,18.0,18.47,Active,2026-03-25,8028.89,19.0,1.0,2.0,3.0,120173.78,5158.56,699.0,417.14,-3600.72,Debit,393.3,NEFT,Groceries,Failed
T301892,2026-04-20,C100019,L201830,29.0,Male,Kolkata,West Bengal,Business Owner,76100.0,Mass Affluent,680.0,7,1,0,1009800.0,0.131,Consumer Durable,161715.83,12.0,18.59,Active,2026-06-30,14871.55,5.0,1.0,0.0,1.0,152049.32,9554.97,0.0,229.1,-3677.83,Debit,1239.83,UPI,Groceries,Reversed
T301128,2026-04-21,C100455,L201184,29.0,Female,Warangal,Telangana,Salaried,67100.0,Mass,706.0,4,4,0,808800.0,0.298,Home,1412266.43,300.0,8.83,Active,2026-02-09,11687.72,9.0,4.0,0.0,2.0,1381878.37,30037.43,0.0,36.89,-84336.79,Credit,4123.39,IMPS,Travel,Successful
T301236,2026-04-21,C100722,L201238,40.0,Female,Nizamabad,Telangana,Salaried,41000.0,Mass Affluent,676.0,4,2,0,401700.0,0.516,Personal,28558.9,18.0,15.12,Active,2026-03-08,1783.25,8.0,3.0,0.0,0.0,25081.55,3437.22,0.0,556.23,-1829.16,Debit,560.76,NEFT,Groceries,Reversed
T301381,2026-04-21,C100216,L201170,29.0,Male,Madurai,Tamil Nadu,Business Owner,64600.0,Mass,725.0,4,4,0,311200.0,0.234,Personal,113445.26,12.0,15.46,Active,2025-10-26,10264.02,6.0,8.0,0.0,0.0,60072.36,52757.05,0.0,735.74,52213.38,Credit,6472.09,UPI,Utilities,Successful
T302057,2026-04-21,C100118,,51.0,Male,Chennai,Tamil Nadu,Business Owner,113000.0,Mass,710.0,4,3,0,1188800.0,0.398,,,,,,,,,,,,,,,,,Debit,2715.85,NEFT,Groceries,Successful
T300689,2026-04-21,C100626,L201487,41.0,Male,Howrah,West Bengal,Salaried,42700.0,Mass,718.0,5,2,0,289400.0,0.3,Consumer Durable,46338.94,6.0,17.35,Delinquent,2026-04-25,8118.66,3.0,2.0,0.0,0.0,35784.69,10432.47,0.0,295.58,7438.96,Debit,3268.54,NEFT,Restaurants,Successful
T300889,2026-04-21,C100214,L201312,55.0,Female,Nagpur,Maharashtra,Business Owner,75700.0,SME,633.0,5,3,0,765200.0,0.197,Education,144184.95,24.0,12.56,Active,2025-11-16,6825.05,8.0,7.0,0.0,0.0,113130.95,30695.68,0.0,747.68,22769.17,Credit,4441.32,Card,Healthcare,Successful
T300588,2026-04-22,C100392,L200055,44.0,Male,Madurai,Tamil Nadu,Salaried,76200.0,Mass,765.0,8,3,0,865500.0,0.546,Personal,119590.76,18.0,14.64,Active,2026-05-23,7440.4,4.0,1.0,0.0,0.0,114754.5,4780.46,0.0,71.6,-5958.56,Debit,1850.63,Net Banking,Utilities,Successful
T300181,2026-04-22,C100753,L201044,46.0,Male,Vadodara,Gujarat,Salaried,32800.0,Mass,601.0,6,3,0,375600.0,0.573,Auto,196554.94,60.0,12.81,Active,2025-12-25,4453.13,4.0,6.0,0.0,0.0,179187.71,17166.83,0.0,228.95,4657.85,Debit,3796.0,IMPS,Education,Successful
T301857,2026-04-22,C100167,L200462,38.0,Male,Warangal,Telangana,Business Owner,106900.0,SME,775.0,6,4,1,1068200.0,0.466,Auto,260840.85,72.0,8.9,Closed,2026-05-10,4688.86,7.0,1.0,0.0,0.0,257793.09,3012.59,0.0,144.12,-18633.16,Credit,4858.66,UPI,Utilities,Successful
T301557,2026-04-22,C100800,L200689,40.0,Male,Dwarka,Delhi,Business Owner,112900.0,Mass,627.0,5,5,0,1475700.0,0.067,Personal,192411.26,12.0,16.45,Active,2026-04-28,17498.64,3.0,2.0,0.0,0.0,169663.03,22485.75,0.0,675.85,11437.55,Debit,884.85,UPI,Travel,Successful
T301177,2026-04-22,C100105,,34.0,Female,Mumbai,Maharashtra,Business Owner,97300.0,SME,745.0,6,4,2,591000.0,0.039,,,,,,,,,,,,,,,,,Debit,1226.05,Net Banking,Travel,Successful
T301814,2026-04-22,C100107,,48.0,Female,Bengaluru,Karnataka,Salaried,48600.0,Mass Affluent,744.0,5,5,1,239300.0,0.368,,,,,,,,,,,,,,,,,Debit,2473.57,Net Banking,Healthcare,Successful
T300381,2026-04-23,C100662,L201368,34.0,Male,Warangal,Telangana,Contract,41800.0,Mass Affluent,805.0,2,2,0,441200.0,0.42,Personal,70292.13,24.0,13.01,Closed,2026-06-22,3342.15,2.0,1.0,0.0,0.0,68119.74,2147.33,0.0,698.75,628.81,Debit,2836.31,Card,Restaurants,Successful
T301245,2026-04-23,C100534,L201328,49.0,Male,Siliguri,West Bengal,Self-employed,65400.0,SME,714.0,5,3,0,820800.0,0.217,Education,395422.39,48.0,9.23,Active,2026-01-23,9883.34,0.0,5.0,0.0,0.0,363301.52,31750.24,0.0,537.65,1640.68,Debit,1914.16,UPI,Groceries,Successful
T301400,2026-04-23,C100062,L201020,54.0,Female,New Delhi,Delhi,Salaried,63200.0,Affluent,714.0,5,2,2,547300.0,0.388,Personal,156965.66,24.0,15.74,Closed,2026-04-20,7666.04,3.0,2.0,0.0,0.0,146999.81,9850.86,0.0,668.44,2924.37,Debit,4166.11,Card,Utilities,Failed
T301757,2026-04-23,C100638,L201571,54.0,Female,Warangal,Telangana,Business Owner,117200.0,Mass Affluent,792.0,8,2,0,906000.0,0.208,Consumer Durable,181448.66,18.0,16.05,Closed,2026-06-18,11409.5,2.0,1.0,0.0,0.0,174032.48,7330.61,0.0,383.48,-8563.47,Debit,7757.12,UPI,Travel,Reversed
T301777,2026-04-24,C100248,L200416,41.0,Male,New Delhi,Delhi,Salaried,57800.0,Affluent,618.0,4,3,1,658800.0,0.322,Personal,100307.02,18.0,16.84,Closed,2025-11-07,6344.84,62.0,4.0,3.0,4.0,83810.44,16306.23,750.55,232.12,13945.1,Debit,15130.47,UPI,Education,Successful
T301440,2026-04-24,C100566,,57.0,Male,Coimbatore,Tamil Nadu,Self-employed,54300.0,Mass Affluent,,6,1,0,709500.0,0.215,,,,,,,,,,,,,,,,,Debit,3915.36,IMPS,Utilities,Successful
T301737,2026-04-24,C100056,L202152,22.0,Male,Mysuru,Karnataka,Business Owner,98600.0,Mass Affluent,704.0,4,4,0,1017500.0,0.186,Business,389466.05,36.0,16.59,Closed,2026-03-18,13806.19,5.0,3.0,0.0,0.0,362543.99,26611.42,0.0,222.84,-2288.98,Credit,4004.97,Card,Healthcare,Successful
T300287,2026-04-25,C100787,,51.0,Male,Coimbatore,Tamil Nadu,Business Owner,197300.0,Mass,694.0,9,6,0,1421300.0,0.161,,,,,,,,,,,,,,,,,Debit,485.95,IMPS,Healthcare,Successful
T300471,2026-04-25,C100735,L200512,33.0,Male,Mangaluru,Karnataka,Salaried,46300.0,Mass,670.0,3,1,1,530300.0,0.304,Business,594288.03,24.0,17.74,Active,2025-11-15,29594.69,4.0,7.0,0.0,1.0,459632.18,133102.13,0.0,611.18,100965.14,Credit,4681.52,IMPS,Restaurants,Successful
T300258,2026-04-25,C100459,L201500,41.0,Male,Chennai,Tamil Nadu,Business Owner,163800.0,Mass Affluent,727.0,6,1,0,1895500.0,0.2,Personal,318729.84,36.0,16.38,Closed,2025-09-23,11265.48,0.0,9.0,0.0,2.0,252826.76,65142.66,0.0,567.58,43919.71,Debit,2242.5,UPI,Travel,Successful
T301374,2026-04-25,C100547,L200325,48.0,Female,Dwarka,Delhi,Salaried,47500.0,Mass Affluent,673.0,5,3,0,385700.0,0.585,Education,206943.96,36.0,11.91,Active,2026-06-11,6864.61,5.0,1.0,0.0,0.0,202481.96,4410.51,0.0,774.82,-11789.43,Debit,3597.37,Card,Groceries,Failed
T301103,2026-04-25,C100740,,48.0,Male,Dwarka,Delhi,Salaried,46900.0,Mass Affluent,667.0,8,4,1,209500.0,0.291,,,,,,,,,,,,,,,,,Credit,2560.3,UPI,Healthcare,Successful
T301434,2026-04-26,C100055,L200677,29.0,Female,Bengaluru,Karnataka,Business Owner,139500.0,Mass,802.0,3,3,0,1435400.0,0.255,Personal,148124.68,36.0,13.06,Active,2026-02-03,4995.19,7.0,4.0,0.0,0.0,135137.19,12837.63,0.0,519.07,492.93,Debit,588.68,UPI,Travel,Successful
T301582,2026-04-26,C100736,L201984,45.0,Female,Surat,Gujarat,Business Owner,117900.0,Mass Affluent,680.0,2,2,0,1383000.0,0.39,Home,1545525.64,240.0,9.42,Delinquent,2026-03-14,14325.68,9.0,3.0,0.0,0.0,1517590.56,27612.75,0.0,607.63,-98576.65,Debit,1246.92,IMPS,Education,Successful
T300402,2026-04-26,C100192,L201430,42.0,Male,Dwarka,Delhi,Salaried,91700.0,Affluent,850.0,3,3,0,553800.0,0.545,Business,308883.08,24.0,12.54,Active,2026-04-23,14618.21,2.0,2.0,0.0,1.0,289879.4,18784.41,0.0,691.73,-1015.52,Credit,13316.29,UPI,Education,Successful
T301448,2026-04-26,C100447,L201345,44.0,Female,Hyderabad,Telangana,Retired,34600.0,Mass Affluent,700.0,4,4,0,210000.0,0.164,Business,355307.11,60.0,16.29,Active,2025-08-29,8695.22,2.0,10.0,0.0,1.0,298788.17,55866.8,0.0,54.62,30536.61,Debit,3058.73,UPI,Restaurants,Successful
T300892,2026-04-26,C100535,L201780,38.0,Female,Chennai,Tamil Nadu,Salaried,40500.0,SME,703.0,3,3,0,311600.0,0.099,Business,383598.89,36.0,16.73,Delinquent,2026-01-04,13624.86,31.0,4.0,1.0,1.0,348174.26,35015.88,707.75,139.01,7989.12,Credit,6663.98,IMPS,Groceries,Successful
T300980,2026-04-26,C100381,L201150,26.0,Female,Siliguri,West Bengal,Self-employed,161500.0,Affluent,830.0,5,2,0,1372200.0,0.29,Home,1484543.09,300.0,7.0,Delinquent,2025-08-06,10492.44,44.0,7.0,3.0,4.0,1436802.48,47189.76,652.34,546.81,-68101.69,Debit,9516.61,Net Banking,Education,Successful
T302101,2026-04-26,C100088,L201985,41.0,Female,Mangaluru,Karnataka,Salaried,90700.0,Mass,711.0,4,4,0,660200.0,0.22,Education,261807.14,36.0,9.97,Active,2026-03-02,8444.09,1.0,4.0,0.0,0.0,239852.5,21701.32,0.0,345.55,784.11,Debit,2573.27,Card,Travel,Successful
T301981,2026-04-26,C100138,L201183,46.0,Male,Mumbai,Maharashtra,Self-employed,129700.0,Mass,,7,4,0,708600.0,0.143,Personal,270609.48,12.0,16.7,Default,2025-11-25,24642.36,68.0,3.0,4.0,4.0,303082.62,91787.31,1485.23,165009.37,85277.72,Debit,7702.3,UPI,Utilities,Failed
T300834,2026-04-26,C100494,,45.0,Female,Chennai,Tamil Nadu,Salaried,48600.0,Mass,647.0,3,3,0,192700.0,0.255,,,,,,,,,,,,,,,,,Credit,5255.5,NEFT,Restaurants,Successful
T302068,2026-04-27,C100743,L201236,47.0,Female,Howrah,West Bengal,Contract,18000.0,Mass,705.0,2,2,0,224400.0,0.368,Business,173347.55,36.0,16.15,Closed,2025-07-27,6107.23,0.0,11.0,0.0,0.0,129680.85,43162.85,0.0,338.43,28957.34,Debit,4954.15,UPI,Education,Successful
T302171,2026-04-27,C100226,,42.0,Female,Kolkata,West Bengal,Contract,36500.0,Mass,671.0,8,4,1,190400.0,0.189,,,,,,,,,,,,,,,,,Debit,6680.63,IMPS,Groceries,Successful
T301698,2026-04-27,C100693,L200604,29.0,Male,Rohini,Delhi,Salaried,74300.0,Mass Affluent,758.0,5,4,0,733800.0,0.456,Personal,189176.3,18.0,14.33,Delinquent,2026-05-06,11742.16,5.0,1.0,0.0,1.0,181543.9,7544.34,0.0,715.89,-10020.96,Debit,1071.2,IMPS,Travel,Successful
T302151,2026-04-27,C100446,L202192,45.0,Female,Dwarka,Delhi,Business Owner,353100.0,Mass,789.0,4,4,1,4788900.0,0.164,Business,2056127.44,60.0,14.47,Closed,2026-06-15,48344.97,4.0,1.0,0.0,1.0,2024703.21,31061.64,0.0,65.71,-132720.1,Credit,1014.06,Net Banking,Utilities,Reversed
T301871,2026-04-28,C100133,L202183,40.0,Female,Mangaluru,Karnataka,Self-employed,62300.0,Mass,709.0,2,2,0,631600.0,0.351,Personal,95001.5,24.0,14.49,Active,2026-01-24,4583.32,0.0,5.0,0.0,0.0,80105.72,14723.91,0.0,967.97,7901.63,Credit,629.89,Card,Healthcare,Successful
T301334,2026-04-28,C100135,L201684,37.0,Male,Nagpur,Maharashtra,Self-employed,57300.0,Affluent,758.0,1,1,1,440300.0,0.442,Personal,108315.08,18.0,14.1,Active,2026-03-24,6711.42,3.0,3.0,0.0,1.0,95227.8,12936.27,0.0,148.5,3178.59,Debit,3537.87,UPI,Shopping,Successful
T300051,2026-04-28,C100557,L201470,49.0,Female,Hyderabad,Telangana,Salaried,60000.0,Mass Affluent,740.0,4,3,0,361800.0,0.21,Personal,50844.59,12.0,13.21,Closed,2026-01-28,4546.31,9.0,5.0,0.0,0.0,36069.08,14605.02,0.0,48.12,12498.02,Debit,3696.72,UPI,Restaurants,Failed
T301948,2026-04-28,C100503,L200554,52.0,Female,Mangaluru,Karnataka,Contract,70500.0,Affluent,633.0,8,2,0,607800.0,0.453,Personal,142006.36,18.0,16.64,Active,2025-08-09,8969.03,8.0,10.0,0.0,1.0,83707.68,57626.01,0.0,448.45,49752.99,Debit,282.56,UPI,Travel,Successful
T300120,2026-04-28,C100236,L201766,48.0,Male,Hyderabad,Telangana,Business Owner,139300.0,Mass Affluent,741.0,4,2,1,1056400.0,0.443,Personal,312373.27,24.0,14.92,Closed,2026-02-11,15134.06,6.0,4.0,0.0,0.0,273024.71,38894.54,0.0,399.06,11719.49,Debit,3384.82,Net Banking,Shopping,Successful
T300462,2026-04-28,C100610,L200078,58.0,Male,Warangal,Telangana,Salaried,29100.0,Mass Affluent,625.0,4,4,0,406800.0,0.305,Personal,41681.96,24.0,16.54,Active,2025-11-01,2051.65,6.0,8.0,0.0,0.0,31013.38,10545.48,0.0,169.82,5972.19,Credit,360.55,UPI,Groceries,Successful
T300094,2026-04-28,C100105,,34.0,Female,Mumbai,Maharashtra,Business Owner,97300.0,SME,745.0,6,4,2,591000.0,0.039,,,,,,,,,,,,,,,,,Debit,5417.9,UPI,Travel,Successful
T300390,2026-04-29,C100520,L200557,44.0,Female,Mysuru,Karnataka,Business Owner,122300.0,Affluent,676.0,3,3,0,731700.0,0.247,Personal,221875.33,18.0,16.32,Active,2026-03-13,13979.87,32.0,2.0,1.0,1.0,203701.5,17964.14,463.25,633.34,3378.02,Debit,3984.08,IMPS,Restaurants,Successful
T301325,2026-04-29,C100021,L202079,27.0,Female,Hyderabad,Telangana,Business Owner,185600.0,Mass,659.0,6,6,0,2066500.0,0.642,Personal,431461.4,24.0,15.65,Delinquent,2026-02-06,21053.61,19.0,3.0,1.0,1.0,390406.86,40580.83,459.29,926.07,11794.32,Debit,976.91,UPI,Education,Successful
T300933,2026-04-29,C100613,L200423,41.0,Male,Nizamabad,Telangana,Retired,48100.0,Affluent,718.0,5,3,0,220400.0,0.389,Personal,62440.94,24.0,14.05,Delinquent,2025-07-31,2999.44,7.0,11.0,0.0,0.0,40994.91,21198.58,0.0,916.24,15847.92,Credit,2437.09,NEFT,Restaurants,Successful
T300448,2026-04-29,C100071,L200029,21.0,Female,Bengaluru,Karnataka,Salaried,123500.0,Affluent,737.0,6,3,0,1529800.0,0.415,Business,876473.44,12.0,15.33,Active,2025-08-14,79245.56,20.0,9.0,1.0,1.0,412886.91,458237.45,670.6,709.66,425714.61,Debit,1711.17,UPI,Travel,Successful
T302156,2026-04-30,C100469,,46.0,Female,Madurai,Tamil Nadu,Salaried,76000.0,Mass Affluent,725.0,5,2,0,247200.0,0.153,,,,,,,,,,,,,,,,,Debit,715.82,Net Banking,Utilities,Successful
T300876,2026-04-30,C100755,L200702,37.0,Male,Hyderabad,Telangana,Business Owner,55500.0,Mass,742.0,5,2,1,430100.0,0.583,Personal,165416.54,12.0,15.18,Closed,2025-10-05,14944.27,3.0,8.0,0.0,0.0,87706.33,76813.55,0.0,624.57,68782.18,Debit,7090.84,UPI,Education,Successful
T300709,2026-04-30,C100476,L201473,37.0,Male,New Delhi,Delhi,Salaried,161500.0,Mass,769.0,7,6,0,2226800.0,0.143,Personal,286513.3,18.0,11.9,Closed,2025-12-21,17458.86,16.0,5.0,1.0,2.0,229772.0,56086.59,157.47,463.2,32885.29,Debit,14154.96,UPI,Restaurants,Successful
T300553,2026-04-30,C100379,L202019,56.0,Female,Kolkata,West Bengal,Salaried,32500.0,Mass,721.0,3,2,0,136200.0,0.234,Personal,64087.78,36.0,14.32,Active,2026-04-25,2200.34,5.0,2.0,0.0,1.0,61227.34,2827.44,0.0,834.21,1887.31,Credit,5187.56,IMPS,Restaurants,Successful
T300419,2026-05-01,C100528,,33.0,Male,New Delhi,Delhi,Retired,55300.0,Mass Affluent,679.0,5,1,1,476100.0,0.173,,,,,,,,,,,,,,,,,Credit,1129.89,Card,Utilities,Successful
T301029,2026-05-01,C100046,L200710,26.0,Male,Ahmedabad,Gujarat,Business Owner,185200.0,Affluent,705.0,7,1,2,2493600.0,0.238,Consumer Durable,206969.86,12.0,17.2,Active,2025-09-07,18896.28,20.0,8.0,1.0,1.0,108709.18,97126.9,520.28,409.56,83567.53,Debit,1282.52,UPI,Education,Successful
T300332,2026-05-02,C100424,L202057,36.0,Female,Dwarka,Delhi,Salaried,62900.0,Mass Affluent,799.0,9,4,2,867600.0,0.465,Personal,88225.08,18.0,12.74,Active,2025-07-12,5410.52,17.0,10.0,1.0,1.0,53056.68,34762.61,566.7,17.44,33052.03,Debit,564.46,UPI,Travel,Successful
T301365,2026-05-02,C100782,L201696,31.0,Female,Pune,Maharashtra,Contract,67400.0,Mass,694.0,3,3,0,367500.0,0.691,Personal,126588.63,36.0,16.76,Delinquent,2025-08-10,4498.12,15.0,9.0,1.0,1.0,100274.6,26010.4,561.18,245.13,17397.06,Debit,723.32,Card,Healthcare,Successful
T302106,2026-05-02,C100066,L200470,52.0,Male,Warangal,Telangana,Self-employed,98700.0,Affluent,704.0,3,2,0,1364900.0,0.585,Education,268256.73,48.0,9.24,Active,2026-03-09,6706.19,4.0,3.0,0.0,0.0,255179.65,12926.19,0.0,455.92,-10771.05,Debit,2696.64,IMPS,Groceries,Successful
T302084,2026-05-02,C100428,,33.0,Male,Mysuru,Karnataka,Contract,52200.0,Mass Affluent,698.0,5,5,0,614300.0,0.148,,,,,,,,,,,,,,,,,Debit,1713.75,UPI,Groceries,Successful
T301739,2026-05-03,C100467,L200014,23.0,Female,Nizamabad,Telangana,Self-employed,136800.0,Mass,794.0,5,1,2,1225700.0,0.209,Personal,154021.1,24.0,14.77,Closed,2026-06-20,7451.15,0.0,1.0,0.0,0.0,149177.85,4787.36,0.0,68.58,-9421.67,Debit,1324.82,NEFT,Healthcare,Successful
T300924,2026-05-03,C100635,L201482,25.0,Female,Mumbai,Maharashtra,Salaried,147800.0,Mass,716.0,7,5,0,1373800.0,0.548,Consumer Durable,97400.62,6.0,16.99,Active,2025-07-16,17047.29,1.0,11.0,0.0,0.0,0.0,133949.9,0.0,0.0,131867.06,Credit,1014.21,UPI,Travel,Successful
T300498,2026-05-03,C100651,L200816,50.0,Male,Surat,Gujarat,Salaried,56300.0,Affluent,738.0,3,3,0,748600.0,0.413,Auto,244791.14,60.0,9.27,Active,2025-09-29,5113.6,6.0,9.0,0.0,0.0,214876.59,29569.38,0.0,599.02,9204.88,Debit,31850.43,UPI,Groceries,Reversed
T300168,2026-05-03,C100618,L201642,31.0,Male,Surat,Gujarat,Salaried,79500.0,Mass Affluent,722.0,8,2,0,690300.0,0.293,Personal,181084.89,18.0,15.74,Active,2026-03-03,11360.11,4.0,3.0,0.0,0.0,158932.68,21896.61,0.0,801.31,7530.57,Debit,2919.22,UPI,Education,Successful
T301648,2026-05-03,C100552,L201519,24.0,Male,Ahmedabad,Gujarat,Salaried,43500.0,Affluent,762.0,7,2,0,350900.0,0.287,Home,362153.33,180.0,8.33,Active,2025-08-04,3530.27,9.0,11.0,0.0,0.0,336911.89,24950.19,0.0,423.98,-3160.59,Credit,6398.16,Net Banking,Groceries,Successful
T301634,2026-05-03,C100630,L200207,61.0,Male,Mysuru,Karnataka,Business Owner,49200.0,Mass Affluent,734.0,5,3,0,496400.0,0.292,Business,215927.75,12.0,15.95,Active,2026-06-27,19586.2,6.0,1.0,0.0,1.0,203196.72,12584.13,0.0,333.27,-7204.55,Debit,9332.06,IMPS,Education,Successful
T300197,2026-05-03,C100380,,25.0,Male,Nagpur,Maharashtra,Business Owner,109300.0,Mass,630.0,5,2,0,1511800.0,0.359,,,,,,,,,,,,,,,,,Credit,1836.39,UPI,Groceries,Successful
T300792,2026-05-03,C100764,L201285,46.0,Female,Chennai,Tamil Nadu,Salaried,35900.0,Affluent,650.0,5,5,0,393300.0,0.454,Education,118078.07,36.0,12.52,Closed,2026-01-13,3951.27,2.0,5.0,0.0,0.0,105236.43,12693.46,0.0,36.7,3077.03,Debit,1601.46,Card,Shopping,Successful
T301697,2026-05-03,C100500,L200576,48.0,Male,Surat,Gujarat,Self-employed,81900.0,Mass,707.0,8,2,1,324600.0,0.226,Auto,559881.65,36.0,10.13,Default,2026-03-07,18100.0,28.0,2.0,1.0,2.0,627067.45,73152.18,687.43,260500.24,51188.91,Debit,8154.35,UPI,Travel,Successful
T300951,2026-05-03,C100060,L200791,33.0,Male,Coimbatore,Tamil Nadu,Salaried,50800.0,Mass Affluent,765.0,3,3,1,285900.0,0.4,Personal,78975.49,36.0,14.92,Active,2025-12-04,2734.62,2.0,6.0,0.0,0.0,68310.48,10541.95,0.0,149.53,4685.18,Debit,4509.86,UPI,Healthcare,Successful
T301602,2026-05-04,C100013,L201724,34.0,Female,Madurai,Tamil Nadu,Self-employed,102700.0,SME,744.0,3,2,0,384900.0,0.463,Education,439294.38,60.0,11.02,Active,2025-11-25,9555.71,4.0,7.0,0.0,0.0,395815.92,42976.79,0.0,742.53,9496.68,Debit,2767.2,UPI,Healthcare,Successful
T301568,2026-05-04,C100604,L201598,21.0,Male,Nagpur,Maharashtra,Business Owner,161700.0,Mass,755.0,5,3,0,2131000.0,0.384,Business,684188.65,36.0,15.82,Active,2026-03-16,23993.29,2.0,3.0,0.0,0.0,637401.74,46247.06,0.0,123.77,-7884.68,Debit,3142.71,IMPS,Shopping,Successful
T301776,2026-05-04,C100693,L200604,29.0,Male,Rohini,Delhi,Salaried,74300.0,Mass Affluent,758.0,5,4,0,733800.0,0.456,Personal,189176.3,18.0,14.33,Delinquent,2026-05-06,11742.16,5.0,1.0,0.0,1.0,181543.9,7544.34,0.0,715.89,-10020.96,Credit,339.46,UPI,Restaurants,Reversed
T300873,2026-05-04,C100378,L201949,36.0,Male,Ahmedabad,Gujarat,Salaried,35800.0,Mass,724.0,4,4,0,264800.0,0.169,Personal,53030.45,24.0,14.88,Active,2026-02-03,2568.25,1.0,4.0,0.0,0.0,46353.01,6600.39,0.0,287.74,-1607.89,Credit,1022.04,Card,Utilities,Successful
