transaction_id,customer_id,transaction_date,transaction_type,transaction_amount,payment_channel,merchant_category,transaction_status
T303753,C100578,2026-01-05,Credit,378.1,Card,Restaurants,Successful
T303754,C100795,2026-03-21,Debit,1411.42,Card,Utilities,Successful
T303755,C100207,2025-10-03,Debit,3165.13,IMPS,Education,Successful
T303756,C100395,2026-01-30,Credit,6907.04,UPI,Groceries,Failed
T303757,C100675,2025-11-09,Debit,689.59,IMPS,Utilities,Successful
T303758,C100382,2026-04-05,Credit,3120.24,UPI,Travel,Successful
T303759,C100038,2025-09-17,Credit,3252.29,NEFT,Groceries,Successful
T303760,C100789,2026-02-11,Credit,1576.99,Net Banking,Shopping,Successful
T303761,C100119,2025-09-18,Debit,1657.51,NEFT,Restaurants,Successful
T303762,C100330,2026-03-12,Credit,766.62,NEFT,Healthcare,Successful
T303763,C100412,2025-09-22,Debit,3475.78,NEFT,Restaurants,Successful
T303764,C100743,2026-01-19,Debit,3484.95,UPI,Shopping,Successful
T303765,C100198,2025-09-07,Debit,1453.56,IMPS,Restaurants,Successful
T303766,C100478,2026-05-18,Debit,939.75,Net Banking,Utilities,Successful
T303767,C100497,2025-09-29,Credit,671.86,NEFT,Utilities,Successful
T303768,C100272,2026-04-09,Debit,2115.92,Net Banking,Restaurants,Successful
T303769,C100701,2025-10-11,Credit,1146.55,UPI,Education,Successful
T303770,C100311,2025-08-26,Debit,1781.07,Card,Education,Successful
T303771,C100193,2026-03-21,Debit,6376.91,NEFT,Utilities,Successful
T303772,C100643,2025-07-23,Debit,2652.18,NEFT,Restaurants,Successful
T303773,C100626,2026-04-02,Debit,3916.81,IMPS,Education,Successful
T303774,C100558,2025-08-28,Credit,6669.06,NEFT,Healthcare,Successful
T303775,C100048,2026-01-18,Debit,5335.96,IMPS,Groceries,Successful
T303776,C100060,2025-10-10,Debit,2795.32,NEFT,Travel,Successful
T303777,C100164,2025-12-13,Debit,186.05,IMPS,Utilities,Successful
T303778,C100559,2026-05-03,Debit,1725.3,NEFT,Groceries,Successful
T303779,C100786,2026-02-28,Debit,2677.35,UPI,Shopping,Successful
T303780,C100163,2025-08-23,Debit,475.26,IMPS,Healthcare,Successful
T303781,C100307,2025-07-08,Debit,1578.11,IMPS,Healthcare,Successful
T303782,C100664,2026-05-30,Debit,6896.59,Card,Utilities,Failed
T303783,C100006,2025-12-10,Debit,28252.88,Card,Travel,Successful
T303784,C100609,2025-09-04,Debit,5332.5,Card,Shopping,Successful
T303785,C100210,2026-04-12,Debit,11223.14,IMPS,Shopping,Failed
T303786,C100599,2025-10-15,Credit,788.35,Card,Groceries,Successful
T303787,C100151,2026-04-18,Debit,4185.58,NEFT,Shopping,Successful
T303788,C100036,2026-03-24,Credit,8486.19,UPI,Shopping,Successful
T303789,C100104,2026-01-14,Debit,1818.4,Card,Utilities,Successful
T303790,C100559,2026-02-24,Credit,1610.25,UPI,Travel,Successful
T303791,C100536,2025-12-02,Debit,537.76,Card,Shopping,Successful
T303792,C100372,2026-01-24,Debit,8154.73,Card,Shopping,Successful
T303793,C100631,2025-09-11,Credit,880.6,Net Banking,Travel,Successful
T303794,C100660,2026-04-14,Debit,1576.51,UPI,Utilities,Successful
T303795,C100148,2025-07-12,Credit,1737.6,IMPS,Travel,Successful
T303796,C100720,2026-04-07,Debit,263.15,Net Banking,Groceries,Successful
T303797,C100335,2025-09-22,Credit,2143.85,Net Banking,Travel,Failed
T303798,C100351,2025-09-22,Credit,2609.96,NEFT,Groceries,Successful
T303799,C100107,2025-11-17,Debit,677.3,UPI,Healthcare,Successful
T303800,C100252,2025-08-18,Debit,2418.95,UPI,Healthcare,Successful
T303801,C100752,2025-08-28,Debit,3213.76,IMPS,Healthcare,Failed
T303802,C100219,2025-12-12,Debit,13226.49,Card,Groceries,Successful
T303803,C100707,2026-05-22,Debit,1109.57,UPI,Education,Successful
T303804,C100627,2026-05-01,Debit,8521.12,NEFT,Education,Reversed
T303805,C100415,2025-11-06,Debit,4523.08,Card,Restaurants,Successful
T303806,C100456,2026-04-15,Debit,3108.64,IMPS,Restaurants,Successful
T303807,C100328,2025-09-08,Debit,2560.31,IMPS,Healthcare,Successful
T303808,C100701,2025-09-24,Debit,8695.0,Net Banking,Travel,Successful
T303809,C100000,2026-06-04,Credit,2933.3,IMPS,Groceries,Successful
T303810,C100709,2026-06-23,Debit,1510.18,UPI,Restaurants,Successful
T303811,C100750,2026-02-21,Credit,2331.16,Net Banking,Travel,Successful
T303812,C100180,2026-04-25,Credit,3561.53,Net Banking,Education,Successful
T303813,C100306,2026-06-24,Credit,202.55,Card,Healthcare,Successful
T303814,C100158,2026-02-17,Credit,7448.06,Card,Groceries,Successful
T303815,C100477,2026-05-27,Debit,3521.15,UPI,Education,Successful
T303816,C100680,2026-06-30,Debit,7691.85,Card,Travel,Successful
T303817,C100718,2025-11-06,Debit,2191.53,Card,Restaurants,Successful
T303818,C100740,2026-04-24,Debit,1744.18,Card,Shopping,Successful
T303819,C100118,2026-06-09,Credit,1234.97,Card,Utilities,Successful
T303820,C100599,2026-03-07,Debit,5426.55,UPI,Groceries,Failed
T303821,C100374,2025-12-20,Credit,3207.99,UPI,Utilities,Successful
T303822,C100545,2026-04-03,Debit,1568.36,UPI,Shopping,Successful
T303823,C100049,2025-10-25,Credit,970.59,IMPS,Groceries,Successful
T303824,C100441,2025-08-31,Debit,8994.68,Card,Restaurants,Successful
T303825,C100426,2025-12-15,Debit,428.18,IMPS,Groceries,Successful
T303826,C100379,2026-05-11,Debit,1887.62,Net Banking,Utilities,Successful
T303827,C100183,2025-07-27,Debit,7586.06,Card,Healthcare,Successful
T303828,C100149,2026-02-21,Debit,1661.5,NEFT,Shopping,Failed
T303829,C100075,2025-08-13,Debit,3418.04,NEFT,Education,Failed
T303830,C100101,2026-04-04,Debit,1651.33,Card,Restaurants,Successful
T303831,C100171,2025-11-24,Debit,12242.05,IMPS,Utilities,Successful
T303832,C100728,2025-10-08,Debit,897.51,Card,Restaurants,Successful
T303833,C100210,2026-04-09,Debit,1835.0,Net Banking,Shopping,Successful
T303834,C100799,2026-03-23,Debit,1331.9,Card,Travel,Successful
T303835,C100463,2026-02-17,Debit,990.93,UPI,Restaurants,Successful
T303836,C100714,2025-12-10,Debit,351.01,UPI,Shopping,Successful
T303837,C100580,2026-03-14,Debit,14014.02,Card,Groceries,Successful
T303838,C100097,2026-03-31,Debit,1274.18,IMPS,Shopping,Successful
T303839,C100771,2025-12-10,Debit,3857.95,Card,Shopping,Successful
T303840,C100619,2026-06-21,Debit,1139.77,Net Banking,Healthcare,Successful
T303841,C100648,2025-07-19,Credit,1954.98,IMPS,Restaurants,Successful
T303842,C100777,2026-03-26,Debit,6908.73,Net Banking,Healthcare,Successful
T303843,C100246,2026-01-24,Debit,4796.65,NEFT,Education,Successful
T303844,C100542,2025-11-13,Debit,264.88,UPI,Restaurants,Successful
T303845,C100254,2026-01-21,Debit,638.38,Card,Shopping,Successful
T303846,C100187,2026-04-14,Debit,1176.51,IMPS,Healthcare,Successful
T303847,C100597,2026-05-17,Credit,915.55,Card,Groceries,Successful
T303848,C100123,2026-03-04,Debit,349.41,UPI,Healthcare,Successful
T303849,C100420,2026-05-03,Credit,315.7,IMPS,Utilities,Successful
T303850,C100730,2025-12-19,Debit,2096.97,NEFT,Groceries,Successful
T303851,C100590,2026-04-18,Debit,17931.51,IMPS,Restaurants,Successful
T303852,C100660,2025-08-20,Debit,441.81,UPI,Restaurants,Successful
T303853,C100584,2026-02-22,Debit,2414.1,IMPS,Utilities,Successful
T303854,C100370,2026-06-22,Debit,288.19,IMPS,Utilities,Successful
T303855,C100518,2025-12-09,Debit,677.07,Net Banking,Education,Successful
T303856,C100380,2026-01-28,Debit,4000.86,NEFT,Education,Successful
T303857,C100607,2025-09-20,Debit,2180.78,Net Banking,Travel,Successful
T303858,C100351,2026-05-16,Credit,1097.87,Card,Restaurants,Reversed
T303859,C100055,2026-06-11,Debit,3878.32,NEFT,Shopping,Successful
T303860,C100127,2025-11-26,Debit,5338.47,NEFT,Travel,Failed
T303861,C100481,2026-06-22,Debit,4077.75,Card,Shopping,Successful
T303862,C100008,2026-04-21,Debit,794.79,UPI,Healthcare,Successful
T303863,C100389,2026-04-01,Debit,3705.65,NEFT,Restaurants,Successful
T303864,C100346,2026-03-21,Debit,7068.04,Net Banking,Travel,Failed
T303865,C100494,2026-05-04,Debit,7539.91,NEFT,Education,Successful
T303866,C100630,2026-04-04,Debit,21188.36,Net Banking,Groceries,Successful
T303867,C100618,2025-08-05,Debit,1737.21,IMPS,Shopping,Successful
T303868,C100572,2026-03-31,Debit,5347.56,Net Banking,Utilities,Successful
T303869,C100694,2026-06-06,Debit,6787.7,IMPS,Restaurants,Successful
T303870,C100447,2026-06-11,Debit,10237.06,UPI,Restaurants,Failed
T303871,C100288,2026-01-23,Debit,511.36,NEFT,Utilities,Successful
T303872,C100406,2025-09-29,Debit,578.68,IMPS,Shopping,Successful
T303873,C100173,2025-07-23,Credit,3878.32,IMPS,Utilities,Successful
T303874,C100679,2026-02-20,Debit,9812.16,IMPS,Shopping,Successful
T303875,C100776,2026-06-29,Debit,857.32,UPI,Groceries,Successful
T303876,C100430,2026-04-13,Debit,1772.32,UPI,Travel,Successful
T303877,C100446,2025-09-13,Credit,1179.93,IMPS,Education,Successful
T303878,C100663,2025-09-06,Debit,6013.24,UPI,Utilities,Failed
T303879,C100430,2025-10-02,Debit,6086.64,NEFT,Education,Successful
T303880,C100056,2026-03-08,Debit,3168.97,Net Banking,Education,Successful
T303881,C100065,2026-04-10,Debit,5323.74,Card,Restaurants,Successful
T303882,C100300,2025-07-24,Credit,9304.24,Net Banking,Shopping,Successful
T303883,C100213,2025-11-21,Debit,25031.35,UPI,Utilities,Successful
T303884,C100624,2026-02-15,Debit,2308.84,IMPS,Shopping,Successful
T303885,C100173,2025-07-19,Debit,1142.82,NEFT,Shopping,Successful
T303886,C100322,2026-04-25,Debit,2466.31,IMPS,Utilities,Successful
T303887,C100424,2026-06-18,Debit,3862.56,Card,Restaurants,Successful
T303888,C100662,2026-06-01,Debit,1780.57,Net Banking,Education,Successful
T303889,C100459,2025-08-16,Debit,1753.68,Net Banking,Restaurants,Successful
T303890,C100668,2026-02-25,Debit,3010.12,Net Banking,Utilities,Successful
T303891,C100315,2026-02-27,Debit,1522.39,NEFT,Travel,Successful
T303892,C100795,2025-09-27,Debit,5848.32,Card,Restaurants,Successful
T303893,C100471,2026-03-21,Debit,1423.05,IMPS,Groceries,Successful
T303894,C100323,2025-12-16,Debit,475.58,IMPS,Restaurants,Failed
T303895,C100626,2026-02-08,Debit,2051.55,IMPS,Travel,Successful
T303896,C100081,2026-06-17,Credit,1066.77,IMPS,Utilities,Failed
T303897,C100360,2025-09-07,Debit,2127.56,UPI,Shopping,Successful
T303898,C100613,2026-03-25,Credit,3530.32,NEFT,Utilities,Successful
T303899,C100082,2025-09-26,Credit,5794.89,Net Banking,Healthcare,Successful
T303900,C100432,2026-02-27,Debit,4830.21,UPI,Restaurants,Successful
T303901,C100513,2025-12-15,Debit,4295.5,IMPS,Travel,Failed
T303902,C100016,2026-01-25,Debit,2052.66,NEFT,Education,Successful
T303903,C100210,2026-02-06,Debit,2910.45,UPI,Education,Successful
T303904,C100572,2025-11-14,Debit,1038.78,Net Banking,Travel,Successful
T303905,C100685,2025-12-25,Debit,4490.38,NEFT,Utilities,Successful
T303906,C100719,2025-11-27,Debit,4265.38,NEFT,Groceries,Successful
T303907,C100620,2025-08-30,Credit,1200.55,NEFT,Education,Successful
T303908,C100267,2026-02-21,Debit,2183.3,Net Banking,Groceries,Successful
T303909,C100663,2026-01-29,Debit,2318.36,IMPS,Restaurants,Successful
T303910,C100670,2025-11-14,Credit,917.93,UPI,Education,Successful
T303911,C100613,2025-12-16,Debit,30924.15,Card,Education,Successful
T303912,C100601,2025-11-11,Credit,4339.69,UPI,Groceries,Successful
T303913,C100585,2026-03-31,Debit,885.03,UPI,Restaurants,Successful
T303914,C100685,2026-04-29,Debit,762.58,Card,Groceries,Successful
T303915,C100127,2025-07-04,Debit,11949.88,IMPS,Utilities,Successful
T303916,C100525,2025-10-11,Credit,872.92,Card,Travel,Successful
T303917,C100584,2025-11-30,Credit,4492.15,IMPS,Shopping,Successful
T303918,C100132,2026-01-18,Debit,2444.54,Net Banking,Restaurants,Successful
T303919,C100182,2025-12-15,Debit,2350.33,NEFT,Travel,Successful
T303920,C100321,2025-10-03,Debit,11355.39,Net Banking,Healthcare,Successful
T303921,C100341,2025-07-11,Debit,164.0,Net Banking,Groceries,Successful
T303922,C100537,2025-08-02,Credit,1033.72,Card,Education,Successful
T303923,C100096,2025-09-22,Debit,3334.88,Card,Education,Successful
T303924,C100199,2026-02-27,Credit,5227.68,UPI,Utilities,Successful
T303925,C100192,2025-09-23,Debit,1972.88,IMPS,Healthcare,Successful
T303926,C100694,2026-05-13,Credit,2274.57,NEFT,Travel,Successful
T303927,C100561,2025-08-02,Debit,1029.9,Card,Education,Successful
T303928,C100399,2026-06-23,Debit,18696.26,UPI,Utilities,Successful
T303929,C100689,2026-01-12,Debit,6699.3,UPI,Healthcare,Successful
T303930,C100705,2025-09-11,Debit,17488.5,IMPS,Healthcare,Successful
T303931,C100360,2026-03-31,Debit,1138.63,Card,Travel,Reversed
T303932,C100009,2025-08-14,Credit,4141.62,NEFT,Education,Successful
T303933,C100259,2025-11-01,Credit,2175.64,IMPS,Travel,Successful
T303934,C100605,2025-08-27,Credit,7557.24,IMPS,Travel,Successful
T303935,C100635,2025-08-07,Debit,1350.09,Net Banking,Travel,Successful
T303936,C100489,2026-05-15,Debit,3339.95,UPI,Education,Successful
T303937,C100725,2026-03-26,Debit,2682.87,IMPS,Travel,Successful
T303938,C100111,2026-03-08,Debit,18492.97,Net Banking,Healthcare,Successful
T303939,C100228,2026-06-09,Debit,3905.93,UPI,Shopping,Successful
T303940,C100783,2026-04-27,Debit,3288.69,NEFT,Healthcare,Successful
T303941,C100467,2026-01-22,Debit,5426.84,Card,Travel,Successful
T303942,C100739,2025-10-23,Credit,43141.53,NEFT,Utilities,Successful
T303943,C100307,2026-04-04,Debit,3319.9,Net Banking,Education,Successful
T303944,C100189,2025-08-26,Credit,980.35,Card,Restaurants,Successful
T303945,C100737,2026-05-10,Credit,5375.67,NEFT,Healthcare,Successful
T303946,C100569,2026-05-28,Debit,766.09,IMPS,Healthcare,Successful
T303947,C100150,2026-05-15,Debit,1700.81,UPI,Utilities,Successful
T303948,C100493,2025-09-20,Debit,712.53,UPI,Utilities,Successful
T303949,C100354,2025-10-09,Debit,3658.08,IMPS,Restaurants,Successful
T303950,C100747,2025-08-09,Debit,2927.04,NEFT,Education,Successful
T303951,C100459,2026-03-08,Credit,1491.39,Net Banking,Shopping,Successful
T303952,C100269,2025-12-21,Debit,7937.93,Net Banking,Groceries,Successful
T303953,C100374,2025-11-25,Credit,3554.98,NEFT,Shopping,Successful
T303954,C100282,2025-11-03,Credit,4884.87,Net Banking,Utilities,Successful
T303955,C100491,2026-04-15,Debit,1898.86,IMPS,Groceries,Successful
T303956,C100352,2025-07-15,Debit,2199.97,NEFT,Education,Failed
T303957,C100485,2026-04-28,Debit,430.72,Card,Healthcare,Successful
T303958,C100394,2026-06-30,Credit,1588.63,Card,Groceries,Successful
T303959,C100496,2026-04-10,Debit,12357.69,Net Banking,Travel,Successful
T303960,C100356,2026-03-06,Credit,1138.56,Card,Healthcare,Successful
T303961,C100090,2025-07-14,Debit,1878.42,Net Banking,Groceries,Successful
T303962,C100260,2026-04-10,Debit,1056.83,IMPS,Utilities,Successful
T303963,C100643,2026-03-19,Debit,4368.56,UPI,Healthcare,Successful
T303964,C100184,2026-05-30,Debit,4507.6,Net Banking,Healthcare,Successful
T303965,C100467,2025-11-01,Debit,1290.4,NEFT,Restaurants,Successful
T303966,C100569,2026-01-25,Debit,653.45,IMPS,Shopping,Successful
T303967,C100194,2026-02-02,Debit,8778.65,IMPS,Travel,Successful
T303968,C100643,2025-11-30,Credit,2586.64,IMPS,Restaurants,Successful
T303969,C100531,2025-10-05,Debit,27277.96,IMPS,Healthcare,Successful
T303970,C100668,2026-01-10,Debit,7186.05,Card,Travel,Successful
T303971,C100729,2025-07-27,Debit,5027.56,Net Banking,Groceries,Successful
T303972,C100654,2026-01-02,Debit,2829.73,IMPS,Groceries,Successful
T303973,C100410,2026-01-20,Debit,1382.81,Card,Healthcare,Successful
T303974,C100295,2026-02-18,Debit,2237.38,IMPS,Travel,Successful
T303975,C100063,2026-03-24,Debit,993.66,NEFT,Travel,Successful
T303976,C100532,2025-07-05,Debit,787.66,NEFT,Restaurants,Successful
T303977,C100498,2026-03-18,Debit,599.23,NEFT,Utilities,Successful
T303978,C100614,2026-05-08,Debit,3288.62,NEFT,Restaurants,Successful
T303979,C100585,2025-08-19,Debit,802.86,Net Banking,Shopping,Successful
T303980,C100488,2025-07-12,Credit,8402.5,Card,Utilities,Successful
T303981,C100148,2025-08-07,Credit,3953.9,NEFT,Restaurants,Successful
T303982,C100779,2025-09-20,Debit,752.39,UPI,Education,Successful
T303983,C100014,2025-11-04,Debit,10957.58,UPI,Restaurants,Successful
T303984,C100116,2025-10-16,Debit,1733.97,IMPS,Travel,Successful
T303985,C100385,2025-10-29,Credit,15567.04,Net Banking,Shopping,Successful
T303986,C100174,2025-09-11,Debit,3900.84,UPI,Healthcare,Successful
T303987,C100603,2026-03-17,Debit,9742.5,IMPS,Shopping,Successful
T303988,C100434,2025-08-18,Debit,375.13,Net Banking,Shopping,Successful
T303989,C100221,2026-01-17,Debit,2051.28,Net Banking,Restaurants,Successful
T303990,C100708,2026-05-03,Credit,13194.21,Net Banking,Healthcare,Successful
T303991,C100293,2026-02-06,Credit,5490.57,Net Banking,Utilities,Failed
T303992,C100145,2025-09-15,Debit,3309.21,Card,Groceries,Successful
T303993,C100129,2025-09-24,Credit,2551.65,Card,Restaurants,Successful
T303994,C100466,2026-02-11,Credit,14764.58,Net Banking,Utilities,Successful
T303995,C100382,2026-02-04,Debit,1581.48,IMPS,Groceries,Successful
T303996,C100149,2026-03-14,Debit,7134.26,IMPS,Education,Successful
T303997,C100124,2025-09-26,Debit,1778.28,NEFT,Travel,Successful
T303998,C100474,2026-06-07,Debit,5599.47,Net Banking,Utilities,Successful
T303999,C100339,2025-12-14,Credit,5548.72,IMPS,Restaurants,Successful
T304000,C100205,2025-10-19,Credit,1109.48,UPI,Shopping,Successful
T304001,C100244,2026-02-12,Debit,810.56,IMPS,Groceries,Successful
T304002,C100306,2025-08-27,Debit,697.55,Net Banking,Restaurants,Reversed
T304003,C100338,2025-09-29,Debit,1263.69,Card,Shopping,Successful
T304004,C100218,2026-03-31,Credit,8835.29,Card,Education,Successful
T304005,C100538,2025-12-24,Debit,2433.62,Net Banking,Healthcare,Successful
T304006,C100207,2026-02-15,Debit,688.4,Net Banking,Education,Failed
T304007,C100270,2026-05-11,Debit,3056.81,Card,Travel,Successful
T304008,C100753,2026-02-08,Credit,670.69,Net Banking,Shopping,Successful
T304009,C100729,2026-02-13,Debit,2541.21,Net Banking,Education,Successful
T304010,C100369,2026-02-14,Credit,1465.49,NEFT,Education,Successful
T304011,C100479,2025-09-17,Debit,,Card,Education,Successful
T304012,C100382,2026-05-03,Debit,2549.9,NEFT,Utilities,Failed
T304013,C100099,2026-02-10,Credit,6772.49,NEFT,Restaurants,Successful
T304014,C100216,2025-10-17,Debit,1415.28,UPI,Groceries,Successful
T304015,C100680,2026-01-15,Debit,5997.49,NEFT,Healthcare,Successful
T304016,C100346,2026-04-29,Debit,2108.05,Net Banking,Shopping,Successful
T304017,C100219,2026-02-12,Debit,5436.45,NEFT,Groceries,Successful
T304018,C100087,2026-01-29,Debit,7229.47,UPI,Restaurants,Successful
T304019,C100757,2025-12-27,Debit,3268.43,Net Banking,Shopping,Successful
T304020,C100218,2025-10-10,Debit,998.54,NEFT,Healthcare,Successful
T304021,C100311,2025-10-08,Debit,3310.48,Net Banking,Utilities,Successful
T304022,C100732,2025-09-28,Credit,4436.48,NEFT,Restaurants,Successful
T304023,C100254,2025-12-23,Debit,670.63,UPI,Travel,Successful
T304024,C100734,2025-09-14,Credit,5177.51,Net Banking,Groceries,Successful
T304025,C100537,2025-12-28,Credit,268.92,Net Banking,Groceries,Successful
T304026,C100773,2025-11-13,Debit,348.05,IMPS,Utilities,Successful
T304027,C100741,2025-12-12,Credit,839.02,UPI,Education,Successful
T304028,C100505,2025-12-11,Debit,1775.02,UPI,Healthcare,Successful
T304029,C100749,2025-11-16,Debit,925.55,UPI,Utilities,Successful
T304030,C100757,2026-02-12,Debit,3200.09,UPI,Healthcare,Successful
T304031,C100000,2026-05-22,Debit,1011.06,IMPS,Education,Successful
T304032,C100795,2025-08-27,Debit,2231.27,Net Banking,Restaurants,Successful
T304033,C100665,2026-06-29,Debit,9439.89,Card,Education,Successful
T304034,C100772,2025-08-26,Debit,451.84,NEFT,Travel,Successful
T304035,C100735,2026-02-14,Debit,1485.85,UPI,Restaurants,Successful
T304036,C100242,2026-06-18,Credit,1209.98,IMPS,Healthcare,Successful
T304037,C100248,2025-07-29,Debit,3640.52,IMPS,Restaurants,Successful
T304038,C100162,2026-04-29,Debit,2804.42,IMPS,Healthcare,Successful
T304039,C100234,2025-11-26,Credit,4657.7,NEFT,Groceries,Successful
T304040,C100733,2026-05-01,Debit,3398.98,IMPS,Healthcare,Successful
T304041,C100183,2026-01-18,Credit,888.57,Net Banking,Restaurants,Successful
T304042,C100241,2025-12-12,Debit,7736.88,UPI,Utilities,Successful
